fid;area;MNH_max;genus;species;height;numero;classe;conifere;Intensity_mean;Intensity_stdev;Nbreturns_mean;Nbreturns_stdev
9564;32.1200000007823;17.1372985839844;Platanus;hispanica;18.92;9;Feuillu;2;1826.14943960149;791.548310184838;1.59028642590286;0.73703339429865
1985;44.5199999997346;17.1458969116211;Platanus;hispanica;17.34;9;Feuillu;2;1337.05310531053;647.127564309045;1.93519351935194;0.855613082782599
4681;36.800000000326;17.1496334075928;Platanus;hispanica;15.87;9;Feuillu;2;1454.62934782609;685.45886773467;1.98804347826087;1.00047188771581
91;66.0000000000233;17.1502895355225;Platanus;hispanica;14.58;9;Feuillu;2;1328.36749545179;630.257998370877;1.87325651910249;0.824323458747015
1980;34.8799999978207;17.1516418457031;Platanus;hispanica;17.71;9;Feuillu;2;1320.65901262916;622.151154774926;1.98277841561424;0.860367099335554
21657;40.8799999993574;17.1544723510742;Platanus;hispanica;18.4;9;Feuillu;2;1274.15763546798;720.682923780557;1.98620689655172;0.896521409112346
4698;54.6399999988871;17.1571788787842;Platanus;hispanica;17.35;9;Feuillu;2;1444.69919295671;988.712784589239;1.85106382978723;0.856020051331071
21536;64.2400000000977;17.1592483520508;Platanus;hispanica;19.0;9;Feuillu;2;1447.22429906542;611.604086327642;1.6404984423676;0.794673702604582
11596;77.2800000021049;17.1673736572266;Platanus;hispanica;15.9;9;Feuillu;2;1107.66925465839;592.623403845623;2.33126293995859;1.02353053744885
125;31.1199999993853;17.1725902557373;Platanus;hispanica;16.59;9;Feuillu;2;1284.48071979434;620.174109199037;1.91902313624679;0.864836089782132
3842;67.2800000014062;17.1805839538574;Platanus;hispanica;17.67;9;Feuillu;2;1321.17181926278;653.673637484783;1.87514863258026;0.849487924664581
2567;140.639999998189;17.1841926574707;Platanus;hispanica;17.58;8;Conifère;1;1351.60580204778;604.101791340505;1.79721274175199;0.800741387990286
17262;41.0800000014995;17.1864013671875;Platanus;hispanica;18.99;9;Feuillu;2;1620.45853658537;814.583973714193;1.59609756097561;0.730375373081413
21387;20.5200000004796;17.191032409668;Platanus;hispanica;19.52;9;Feuillu;2;1410.80116959064;629.772903342314;1.46978557504873;0.686519708928366
10653;94.6799999999396;17.1920852661133;Platanus;hispanica;15.26;9;Feuillu;2;1605.68103084073;802.874870933801;1.83438952260245;0.853205564356351
4680;71.5599999993433;17.1992893218994;Platanus;hispanica;16.17;9;Feuillu;2;1465.72442705422;691.893711785525;1.77082168809391;0.827840365886446
20838;41.6000000017928;17.2107238769531;Platanus;orientalis;18.35;9;Feuillu;2;1362.21705426357;582.696544493758;1.75872093023256;0.841580227137739
2109;49.7599999998556;17.2136383056641;Platanus;hispanica;20.12;9;Feuillu;2;1539.30268510985;830.915544632395;1.71521562245728;0.804950846211726
6865;38.6800000005448;17.2151756286621;Platanus;hispanica;17.16;9;Feuillu;2;1308.74973711882;696.774248786704;1.98843322818086;0.919969348407
5646;36.2000000005588;17.2208709716797;Platanus;hispanica;17.99;9;Feuillu;2;1366.55359116022;735.04170111403;1.99779005524862;1.02023482299162
430;57.880000002291;17.2332229614258;Platanus;hispanica;16.2;9;Feuillu;2;1491.9205252246;716.792437641171;1.7767795438839;0.784657559894055
13262;55.119999999851;17.2391662597656;Platanus;hispanica;19.88;9;Feuillu;2;1566.75834542816;678.525478347773;1.70827285921626;0.812960013532639
3418;91.0799999985426;17.2404861450195;Platanus;hispanica;17.6;9;Feuillu;2;1396.73781291173;739.535782556986;1.76416337285903;0.845654819321129
410;40.3600000003213;17.2418441772461;Platanus;hispanica;17.67;9;Feuillu;2;1510.01090188305;673.029767004854;1.80277502477701;0.877960645967587
4263;32.8400000007497;17.2425651550293;Platanus;hispanica;20.47;9;Feuillu;2;1533.6077953715;753.381162666542;1.89037758830694;0.880243283104982
244;70.0799999989151;17.2433090209961;Platanus;hispanica;15.78;9;Feuillu;2;1543.80878995434;702.795809827338;1.67066210045662;0.799890129428554
19807;49.9599999991572;17.2439041137695;Platanus;hispanica;16.76;9;Feuillu;2;1277.14354450682;661.166044452098;2.06816359262229;0.944831928650717
9537;59.3199999992456;17.2471809387207;Platanus;hispanica;17.67;9;Feuillu;2;1558.66756574511;732.89401550993;1.75185434929198;0.836088571959616
5875;29.5599999969918;17.2474765777588;Platanus;hispanica;17.93;9;Feuillu;2;1482.70365358593;696.503725703598;1.78755074424899;0.851366383134576
18297;37.719999999525;17.2489700317383;Platanus;hispanica;18.11;9;Feuillu;2;1349.02777777778;905.09919019972;1.89316239316239;0.958161210471598
7525;96.2399999992828;17.2492179870605;Platanus;hispanica;18.09;9;Feuillu;2;1293.49022055764;741.829543904672;1.95672076570953;0.942256912808428
11744;50.5199999999441;17.2518157958984;Platanus;hispanica;18.4;9;Feuillu;2;1317.7339158062;688.211088166944;1.69817315329627;0.778639471597485
5086;90.6000000013504;17.2572021484375;Platanus;hispanica;12.75;8;Conifère;1;1233.77836644592;690.284082908608;2.11611479028698;0.902892533594425
16005;156.279999997867;17.2578201293945;Platanus;hispanica;14.39;9;Feuillu;2;1493.59790120297;796.023383677805;2.03967238290248;0.985802826564002
12780;33.5999999997672;17.25927734375;Platanus;hispanica;17.91;9;Feuillu;2;1669.82240762813;972.248310750773;1.7818831942789;0.854828970029227
11089;6.12000000015367;17.2605133056641;Platanus;hispanica;18.36;9;Feuillu;2;1681.90131578947;753.899518293041;1.54605263157895;0.571687435182641
12080;33.960000000135;17.2636489868164;Platanus;hispanica;18.99;9;Feuillu;2;1604.58775029446;670.535913960761;1.63486454652532;0.758779015351395
838;54.0399999999348;17.263729095459;Platanus;hispanica;17.2;9;Feuillu;2;1380.77646188009;635.092972725681;1.93856402664693;0.88070895934306
12762;30.7999999994179;17.2681121826172;Platanus;hispanica;17.26;9;Feuillu;2;1601.66753246753;903.774419395488;1.96493506493506;0.924453679841799
5641;43.8399999986309;17.2719573974609;Platanus;hispanica;17.71;9;Feuillu;2;1248.94981751825;640.612415304529;1.90967153284672;0.931042838983117
12200;32.0799999997532;17.275203704834;Platanus;hispanica;18.39;9;Feuillu;2;1640.56857855362;730.065585418661;1.72069825436409;0.787556283051889
2169;47.2800000000326;17.2875328063965;Platanus;hispanica;19.0;9;Feuillu;2;1378.95600676819;675.021097440773;1.81472081218274;0.840203755134524
19077;34.7600000004145;17.2887878417969;Platanus;hispanica;18.0;9;Feuillu;2;1382.34522439586;734.475421979628;2.09666283084005;0.988937849051132
11489;28.7199999998743;17.2907638549805;Platanus;hispanica;18.99;9;Feuillu;2;1251.15502793296;876.812381426792;1.72486033519553;0.7846266290244
21756;41.599999999092;17.3117713928223;Platanus;hispanica;17.6;9;Feuillu;2;1590.73461538462;706.526571955152;1.64519230769231;0.739071637999102
11575;54.0399999979325;17.312370300293;Platanus;hispanica;16.19;9;Feuillu;2;1083.50037009622;571.540379536108;2.36047372316802;1.0667747474602
3420;25.6399999991432;17.3144836425781;Platanus;hispanica;17.39;9;Feuillu;2;1236.19188767551;724.197376365166;2.28861154446178;0.929333769276959
9531;35.6000000014668;17.3153038024902;Platanus;hispanica;18.59;9;Feuillu;2;1505.09523809524;696.362044848561;1.66666666666667;0.788235493202231
13020;37.5200000002468;17.3168182373047;Platanus;hispanica;17.4;9;Feuillu;2;1120.02878464819;733.599777467116;2.51385927505331;0.996967592777901
5631;97.2800000003352;17.3197326660156;Platanus;hispanica;17.58;9;Feuillu;2;1340.59416118421;746.165619523353;2.11019736842105;1.00787750560713
12519;55.3599999989011;17.3258972167969;Platanus;hispanica;18.08;9;Feuillu;2;1556.98619186047;846.008558846026;1.99709302325581;0.991969342970428
17292;35.2799999998696;17.3303527832031;Platanus;hispanica;18.76;9;Feuillu;2;1407.68594104308;667.212210464763;1.59637188208617;0.794188350506431
5634;67.2800000000326;17.3338012695312;Platanus;hispanica;17.59;9;Feuillu;2;1406.55529131986;743.859618210309;1.94411414982164;0.924223725457594
21258;91.8399999996321;17.3352737426758;Platanus;hispanica;14.4;9;Feuillu;2;1126.16949891068;614.477544191707;2.30675381263617;1.04204535671362
12793;33.3600000016484;17.33837890625;Platanus;hispanica;19.09;9;Feuillu;2;1543.15227817746;786.697425266963;1.75779376498801;0.843279498377129
21648;19.3599999994365;17.3392372131348;Platanus;hispanica;18.19;9;Feuillu;2;1482.17391304348;745.228681385544;1.82608695652174;0.835782699759352
14363;104.999999999674;17.3428268432617;Platanus;hispanica;18.49;9;Feuillu;2;1043.84;520.376463286779;2.21028571428571;0.966076460685781
6983;90.1599999995528;17.3471832275391;Platanus;hispanica;14.7;9;Feuillu;2;1466.92355555556;717.849709696816;1.78266666666667;0.823198099555093
17883;59.2799999991013;17.3538970947266;Platanus;hispanica;18.28;9;Feuillu;2;1533.16407832546;846.081673319058;1.88386225523295;0.949794500642337
13905;32.7599999994598;17.3589477539062;Platanus;hispanica;16.67;9;Feuillu;2;1547.7896039604;842.709801588841;1.94183168316832;0.8803872974161
11080;20.1200000001304;17.3873519897461;Platanus;hispanica;18.09;9;Feuillu;2;1697.03629032258;721.171743877201;1.5383064516129;0.7368089674227
14594;22.3599999998091;17.3969192504883;Platanus;hispanica;20.3;9;Feuillu;2;1537.29294755877;867.51393101831;1.74864376130199;0.848423154791198
21489;32.0400000004703;17.4010238647461;Platanus;hispanica;20.73;9;Feuillu;2;1350.65168539326;646.370357439572;1.68164794007491;0.826994788631311
6736;42.4400000001677;17.40700340271;Platanus;hispanica;18.39;9;Feuillu;2;1493.91328934967;764.236639967382;1.80018850141376;0.913631175519925
5968;43.6400000021467;17.4132308959961;Platanus;hispanica;19.98;9;Feuillu;2;1378.27634011091;636.846447550852;1.66358595194085;0.807511687940955
6051;15.5599999995762;17.4161529541016;Platanus;hispanica;19.28;9;Feuillu;2;1325.11568123393;717.460864449281;2.2879177377892;1.00864287320889
14206;59.5199999991758;17.4172019958496;Platanus;hispanica;18.2;9;Feuillu;2;1321.26142473118;699.243704971347;1.78091397849462;0.829795429588465
3924;55.6400000020768;17.4189910888672;Platanus;hispanica;21.87;9;Feuillu;2;1611.00937274694;751.253376576094;1.73395818312906;0.816568942265565
3918;110.000000000536;17.4233131408691;Platanus;hispanica;18.38;9;Feuillu;2;1364.22909090909;721.160663897942;1.95563636363636;0.965700430938127
9538;104.919999999688;17.4286346435547;Platanus;hispanica;18.72;9;Feuillu;2;1361.65425940138;780.486947664694;2.19762087490407;0.986716309275468
12968;45.8800000019185;17.4297714233398;Platanus;hispanica;16.34;9;Feuillu;2;1198.27462946818;591.671758959504;2.11944202266783;0.976907046901806
11676;86.8399999997951;17.4301414489746;Platanus;hispanica;16.39;9;Feuillu;2;1440.56053604436;764.94788735244;1.75970425138632;0.847156331314473
11233;19.1999999984633;17.4309005737305;Platanus;hispanica;22.29;9;Feuillu;2;1826.39583333333;1077.14679902477;1.81458333333333;0.804282698882814
2150;40.1200000003865;17.4398040771484;Platanus;hispanica;19.2;9;Feuillu;2;1357.15852442672;661.307404574138;1.66201395812562;0.808986621486009
11257;17.6399999998417;17.4440536499023;Platanus;hispanica;18.6;9;Feuillu;2;1614.59496567506;1080.6213054263;1.60183066361556;0.713900132541529
17722;66.359999999227;17.4565887451172;Platanus;hispanica;18.92;9;Feuillu;2;1931.67249698432;920.94195339524;1.55488540410133;0.741459384887092
13686;46.0000000000466;17.4618301391602;Platanus;hispanica;18.55;9;Feuillu;2;1362.68086956522;847.277919539023;1.80608695652174;0.83079709828906
2410;40.5600000001118;17.4687080383301;Platanus;hispanica;15.73;9;Feuillu;2;1389.48126232742;744.99840828496;1.76232741617357;0.801699936548681
9560;23.4400000024727;17.4750289916992;Platanus;hispanica;19.73;9;Feuillu;2;1596.99313893654;825.170854986178;1.65008576329331;0.79515847985295
6063;65.8399999990035;17.4845886230469;Platanus;hispanica;17.72;9;Feuillu;2;1373.81598513011;678.479673153162;1.93494423791822;0.841227471377768
2134;39.9599999996228;17.4888954162598;Platanus;hispanica;13.35;9;Feuillu;2;1339.07907907908;700.147146519596;1.94894894894895;0.90178135154947
12377;69.6799999999396;17.4906234741211;Platanus;hispanica;18.23;9;Feuillu;2;1448.05166475316;695.348399632523;1.67278989667049;0.807360741477075
14358;56.5599999984354;17.4934310913086;Platanus;hispanica;19.33;9;Feuillu;2;1146.99434229137;595.791852978443;2.18528995756719;0.966721383941997
12336;24.4800000006845;17.5011425018311;Platanus;hispanica;18.08;9;Feuillu;2;1500.47222222222;731.944947445598;1.63888888888889;0.789219069262968
6007;74.0799999994272;17.5012321472168;Platanus;hispanica;21.6;9;Feuillu;2;1446.39902544667;708.891118377331;1.85110990795885;0.865026178500031
1974;138.480000000917;17.5016326904297;Platanus;hispanica;22.29;9;Feuillu;2;1542.71878612717;646.527961516595;1.68034682080925;0.793846198724771
6488;39.6800000012433;17.5089874267578;Platanus;hispanica;14.76;9;Feuillu;2;1582.29898989899;757.668784742197;1.87777777777778;0.862350037386748
1950;98.4399999991665;17.5118560791016;Platanus;hispanica;16.6;9;Feuillu;2;1289.68037459283;605.212792716962;1.89413680781759;0.900252310369694
2298;80.3199999995483;17.5128154754639;Platanus;hispanica;19.96;9;Feuillu;2;1573.13104135526;814.568721203185;1.6537120079721;0.798082481954273
11272;11.2800000008708;17.5155944824219;Platanus;hispanica;19.17;9;Feuillu;2;1488.26241134752;810.708644093776;1.8936170212766;0.88887631397976
14068;100.440000000075;17.5242233276367;Platanus;hispanica;19.2;9;Feuillu;2;1193.10593389088;605.501702193029;1.95459976105137;0.892203580633383
17283;89.6399999994225;17.5345687866211;Platanus;hispanica;18.86;9;Feuillu;2;1497.61579651941;649.837212375906;1.49308344489067;0.722600907845785
13139;69.319999997965;17.5345840454102;Platanus;hispanica;18.0;9;Feuillu;2;1403.59319099827;649.688217736197;1.75649163300635;0.852422456594077
21745;36.0400000030315;17.5351715087891;Platanus;occidentalis;18.36;9;Feuillu;2;1543.79800221976;769.40055600363;1.82241953385128;0.873577566137058
855;52.0799999992643;17.5363864898682;Platanus;hispanica;18.1;9;Feuillu;2;1312.70123839009;647.797964886553;2.0797213622291;0.92972444221934
6326;17.8000000004889;17.538028717041;Platanus;hispanica;17.86;9;Feuillu;2;1287.7027027027;680.488643914944;2.1509009009009;1.02983603133733
12965;88.0800000000096;17.5390472412109;Platanus;hispanica;15.44;9;Feuillu;2;1225.28428701181;2150.54047280572;2.02179836512262;0.989718645162476
13685;53.6800000004051;17.5552825927734;Platanus;hispanica;18.52;9;Feuillu;2;1460.7131147541;880.608421018834;1.79359165424739;0.842174854772353
2538;44.3199999994319;17.5576362609863;Platanus;hispanica;18.86;9;Feuillu;2;1534.92689530686;713.4208047539;1.74909747292419;0.801763116632449
6872;37.1999999984866;17.559440612793;Platanus;hispanica;17.98;9;Feuillu;2;1467.90107526882;720.855852515863;1.86666666666667;0.955722249359684
6575;26.8399999990733;17.5607261657715;Platanus;hispanica;18.09;9;Feuillu;2;1309.30792227205;599.655043548066;1.65321375186846;0.790021466126663
10539;41.1599999985518;17.5610542297363;Platanus;orientalis;17.72;9;Feuillu;2;1265.06802721088;668.372612189539;2.1622934888241;0.896975258060546
11248;15.9600000003213;17.5634765625;Platanus;hispanica;22.32;9;Feuillu;2;1764.32914572864;754.348419095402;1.55778894472362;0.653884516165353
18364;94.9200000005961;17.5672569274902;Platanus;hispanica;19.8;9;Feuillu;2;1364.02907711757;743.680109839317;2.00800674252002;0.926468009010678
832;28.24000000061;17.5709533691406;Platanus;hispanica;17.76;9;Feuillu;2;1439.3895184136;623.267172785481;1.828611898017;0.805665174533544
6263;28.7199999990361;17.5778999328613;Platanus;hispanica;17.23;9;Feuillu;2;1482.60529986053;763.551765687204;1.98744769874477;0.945433884062488
21694;159.559999998668;17.5866737365723;Platanus;hispanica;15.2;9;Feuillu;2;1470.85033843068;832.540196419554;2.08824266733517;1.00124497346604
5929;23.3200000004098;17.5881385803223;Platanus;hispanica;17.67;9;Feuillu;2;1392.59240069085;665.83821989413;1.96718480138169;0.856123438739808
5648;19.7999999991851;17.5898666381836;Platanus;hispanica;19.32;9;Feuillu;2;1383.99393939394;749.677785306095;1.56363636363636;0.783343590578177
3845;66.0799999988451;17.5915336608887;Platanus;hispanica;18.2;9;Feuillu;2;1394.21004842615;636.348410149658;1.81416464891041;0.872622521426313
211;66.5999999999069;17.5953063964844;Platanus;hispanica;17.6;9;Feuillu;2;1445.57597597598;705.542986705638;1.81141141141141;0.865343127688976
9075;27.4800000001024;17.6166324615479;Platanus;hispanica;18.5;9;Feuillu;2;1341.46647230321;614.443428649053;1.85276967930029;0.895510130046846
2002;107.960000001788;17.6208343505859;Platanus;hispanica;17.36;9;Feuillu;2;1464.16573971079;669.869953708262;1.69336299592139;0.82359782926074
17268;96.0399999982816;17.6222381591797;Platanus;hispanica;19.53;9;Feuillu;2;1598.1316118284;771.161640571864;1.56059975010412;0.751351063069025
5946;18.8800000001024;17.6244010925293;Platanus;hispanica;20.78;9;Feuillu;2;1315.35244161359;648.457892228152;2.08492569002123;0.93822230196062
571;36.3200000020164;17.6324653625488;Platanus;hispanica;17.58;9;Feuillu;2;1342.07709251101;638.901985722935;1.80396475770925;0.89363000680726
9552;84.2399999989337;17.6379890441895;Platanus;hispanica;16.4;9;Feuillu;2;1395.65525439848;699.706236524995;1.94056110318592;0.87376572491393
19861;16.3199999998044;17.6412582397461;Platanus;hispanica;17.79;9;Feuillu;2;1468.53431372549;605.350978892492;1.7671568627451;0.870091135018176
2452;102.039999997839;17.6495304107666;Platanus;hispanica;16.73;9;Feuillu;2;1301.89259114073;643.590733289164;1.68639749117993;0.782280735375237
4952;125.719999997546;17.6514053344727;Platanus;hispanica;18.0;9;Feuillu;2;1542.14070028911;756.059149351921;1.5958882107292;0.72706994161437
9551;76.8400000002841;17.6570816040039;Platanus;hispanica;16.33;9;Feuillu;2;1449.71830985915;768.598678763526;1.88784559207094;0.850568806059841
291;35.4400000026124;17.6573486328125;Platanus;hispanica;18.84;9;Feuillu;2;1381.80135440181;621.891701065142;1.77088036117381;0.802429095282052
